PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-07-12T18:00:00Z,2020-07-12T17:00:00Z,PT60M,25.5,0.11,58,47.2,20.6,0,0,0,0,0,0,23.1,74.3,0,976.6,288,5.2,96
2020-07-12T19:00:00Z,2020-07-12T18:00:00Z,PT60M,24.7,0.11,48,0.4,20.4,0,0,0,0,0,0,22.5,76.9,0,976.6,284,4,106
2020-07-12T20:00:00Z,2020-07-12T19:00:00Z,PT60M,24.5,0.11,36,0,19.7,0,0,0,0,0,0,22.5,74.8,0,976.7,278,3.7,114
2020-07-12T21:00:00Z,2020-07-12T20:00:00Z,PT60M,24.3,0.11,22,0,18.9,0,0,0,0,0,0,23.1,71.5,0,976.5,270,3.5,120
2020-07-12T22:00:00Z,2020-07-12T21:00:00Z,PT60M,24.4,0.11,6,0,17.9,0,0,0,0,0,0,24,67.1,0,975.9,258,3.7,123
2020-07-12T23:00:00Z,2020-07-12T22:00:00Z,PT60M,24.5,0.11,-11,0,16.9,0,0,0,0,0,0,24.7,62.4,0,975.3,250,3.5,122
2020-07-13T00:00:00Z,2020-07-12T23:00:00Z,PT60M,24,0.11,-26,1,16,0,0,0,0,0,0,24.6,60.9,0,975.2,259,2.4,118
2020-07-13T01:00:00Z,2020-07-13T00:00:00Z,PT60M,23,0.11,-39,18.4,16.1,0,0,0,0,0,0,24.6,65,0,975.4,295,1.4,112
2020-07-13T02:00:00Z,2020-07-13T01:00:00Z,PT60M,22.4,0.11,-51,61.8,17.2,0,0,0,0,0,0,25.3,72.1,0,975.5,328,1.5,103
2020-07-13T03:00:00Z,2020-07-13T02:00:00Z,PT60M,22.2,0.11,-60,41.6,18.1,2,3,0,2,2,2,25.8,77.5,0,975.7,321,1.7,93
2020-07-13T04:00:00Z,2020-07-13T03:00:00Z,PT60M,23.7,0.11,-69,18.2,18.8,58,88,17,75,52,110,26.2,74.3,0,975.7,313,2,82
2020-07-13T05:00:00Z,2020-07-13T04:00:00Z,PT60M,26.1,0.11,-77,4.2,19.4,94,484,175,269,178,609,26.4,66.6,0,975.7,321,2.6,70
2020-07-13T06:00:00Z,2020-07-13T05:00:00Z,PT60M,28.2,0.11,-84,0,19.4,105,698,372,477,382,849,26.9,59,0,975.9,338,2.8,58
2020-07-13T07:00:00Z,2020-07-13T06:00:00Z,PT60M,29.9,0.11,-93,0,18.9,120,775,541,661,591,924,27.7,51.5,0,975.9,354,2.6,46
2020-07-13T08:00:00Z,2020-07-13T07:00:00Z,PT60M,31.6,0.11,-104,0,17.9,130,819,682,812,767,958,28.1,44.1,0,975.8,4,2.4,34
2020-07-13T09:00:00Z,2020-07-13T08:00:00Z,PT60M,33.1,0.11,-122,0,16.4,139,842,778,916,890,970,28.3,36.8,0,975.7,15,2.2,22
2020-07-13T10:00:00Z,2020-07-13T09:00:00Z,PT60M,34.3,0.11,-160,0,15.3,152,839,812,964,947,970,28.3,32.1,0,975.5,21,2.1,15
2020-07-13T11:00:00Z,2020-07-13T10:00:00Z,PT60M,34.9,0.11,147,0,14.8,151,838,805,956,937,970,28.2,30.1,0,975.2,19,2,16
2020-07-13T12:00:00Z,2020-07-13T11:00:00Z,PT60M,35,0.11,116,0,15.2,147,823,743,890,859,965,27.3,30.8,0,975.1,16,1.9,25
2020-07-13T13:00:00Z,2020-07-13T12:00:00Z,PT60M,34.7,0.11,100,0,15.8,155,763,609,765,714,936,27.1,32.5,0,974.9,355,1.9,37
2020-07-13T14:00:00Z,2020-07-13T13:00:00Z,PT60M,34.1,0.11,90,26.2,16.6,219,334,228,447,405,575,28.4,35.3,0,974.8,324,2.5,49
2020-07-13T15:00:00Z,2020-07-13T14:00:00Z,PT60M,33,0.11,82,0.7,17.3,129,570,273,402,312,754,29.2,39.2,0,975,321,3.2,61
2020-07-13T16:00:00Z,2020-07-13T15:00:00Z,PT60M,31.5,0.11,75,1,17.8,90,384,115,205,123,463,29,44,0,975,332,3.8,73
2020-07-13T17:00:00Z,2020-07-13T16:00:00Z,PT60M,28.9,0.11,67,24,18.5,30,82,12,42,25,55,27.9,53.4,0,975.2,335,3.3,85
2020-07-13T18:00:00Z,2020-07-13T17:00:00Z,PT60M,26.3,0.11,58,52.1,19.2,0,0,0,0,0,0,26.5,65.3,0,975.4,317,2,96
2020-07-13T19:00:00Z,2020-07-13T18:00:00Z,PT60M,25,0.11,48,0.4,19.5,0,0,0,0,0,0,26.4,71.5,0,975.7,299,2.1,106
2020-07-13T20:00:00Z,2020-07-13T19:00:00Z,PT60M,24.7,0.11,36,0,19.7,0,0,0,0,0,0,26.8,74,0,976.2,299,2.9,114
2020-07-13T21:00:00Z,2020-07-13T20:00:00Z,PT60M,24.2,0.11,22,0,20,0,0,0,0,0,0,26.3,77.1,0,976.4,283,3.4,120
2020-07-13T22:00:00Z,2020-07-13T21:00:00Z,PT60M,24.1,0.11,6,0,19.4,0,0,0,0,0,0,25.4,75.3,0,976.4,266,3.2,123
2020-07-13T23:00:00Z,2020-07-13T22:00:00Z,PT60M,24.2,0.11,-11,0.2,18.3,0,0,0,0,0,0,24.8,69.7,0,976.4,260,3,122
2020-07-14T00:00:00Z,2020-07-13T23:00:00Z,PT60M,24,0.11,-26,0.6,17.2,0,0,0,0,0,0,24.9,65.5,0,976.5,273,3,118
2020-07-14T01:00:00Z,2020-07-14T00:00:00Z,PT60M,23.7,0.11,-39,10,17,0,0,0,0,0,0,25.9,66.3,0,976.6,297,2.8,112
2020-07-14T02:00:00Z,2020-07-14T01:00:00Z,PT60M,23.3,0.11,-51,17.4,17.9,0,0,0,0,0,0,27.5,71.8,0,976.9,310,2.6,103
2020-07-14T03:00:00Z,2020-07-14T02:00:00Z,PT60M,23.2,0.11,-61,0.6,18.8,2,5,0,2,2,2,29.2,76.2,0,977.4,306,2.5,93
2020-07-14T04:00:00Z,2020-07-14T03:00:00Z,PT60M,24.5,0.11,-69,0,19.4,43,268,46,89,36,154,30.3,73,0,977.6,310,2.4,82
2020-07-14T05:00:00Z,2020-07-14T04:00:00Z,PT60M,26.8,0.11,-77,0.7,19.8,89,526,181,269,169,636,30.8,65.8,0,977.8,329,2.2,70
2020-07-14T06:00:00Z,2020-07-14T05:00:00Z,PT60M,28.5,0.11,-85,1.3,20,121,645,343,464,375,816,31.1,60.4,0,978.3,5,1.8,58
2020-07-14T07:00:00Z,2020-07-14T06:00:00Z,PT60M,30.1,0.11,-93,1.1,19.6,143,719,502,645,579,896,31.4,53.6,0,978.8,50,1.9,46
2020-07-14T08:00:00Z,2020-07-14T07:00:00Z,PT60M,32,0.11,-104,0,18.5,143,793,659,802,758,945,31.5,45,0,979,71,2.5,34
2020-07-14T09:00:00Z,2020-07-14T08:00:00Z,PT60M,33.6,0.11,-122,0,17.4,153,815,752,906,880,958,31.8,38.1,0,979.1,78,2.9,22
2020-07-14T10:00:00Z,2020-07-14T09:00:00Z,PT60M,34.7,0.11,-160,0,16.8,163,818,791,954,937,960,32.3,34.5,0,979,87,3.3,15
2020-07-14T11:00:00Z,2020-07-14T10:00:00Z,PT60M,35.1,0.11,147,0,17,164,813,780,944,926,958,32.9,34.2,0,978.5,97,3.5,16
2020-07-14T12:00:00Z,2020-07-14T11:00:00Z,PT60M,35,0.11,116,0,18,167,784,707,874,845,947,33.2,36.7,0,978.5,108,3.6,25
2020-07-14T13:00:00Z,2020-07-14T12:00:00Z,PT60M,34.6,0.11,101,0,18.7,192,688,549,741,694,901,33.8,39.2,0,978.8,119,2.8,37
2020-07-14T14:00:00Z,2020-07-14T13:00:00Z,PT60M,33.9,0.11,91,0,19,175,616,402,577,510,834,34.8,41.6,0,978.9,137,1,49
2020-07-14T15:00:00Z,2020-07-14T14:00:00Z,PT60M,32.6,0.11,82,0,19.8,141,517,249,389,307,713,35.4,47,0,979.1,304,1.2,61
2020-07-14T16:00:00Z,2020-07-14T15:00:00Z,PT60M,30.7,0.11,75,0.6,20.8,95,339,101,196,122,426,35.3,55.4,0,979.4,309,3.1,73
2020-07-14T17:00:00Z,2020-07-14T16:00:00Z,PT60M,28.3,0.11,67,23.6,21.4,29,68,10,40,25,50,34.1,66.2,0,979.7,306,3.9,85
2020-07-14T18:00:00Z,2020-07-14T17:00:00Z,PT60M,26.5,0.11,58,48.8,21.7,0,0,0,0,0,0,32.2,75.1,0,979.8,300,3.4,96
2020-07-14T19:00:00Z,2020-07-14T18:00:00Z,PT60M,25.6,0.11,48,0.4,21.7,0,0,0,0,0,0,30.7,78.9,0,980.1,289,2.9,106
2020-07-14T20:00:00Z,2020-07-14T19:00:00Z,PT60M,25.2,0.11,36,0,21.4,0,0,0,0,0,0,30,79.5,0,980.4,288,3.1,114
2020-07-14T21:00:00Z,2020-07-14T20:00:00Z,PT60M,25.1,0.11,22,0,21.3,0,0,0,0,0,0,29.1,79.4,0,980.7,289,3.2,120
2020-07-14T22:00:00Z,2020-07-14T21:00:00Z,PT60M,24.8,0.11,6,0,21.1,0,0,0,0,0,0,27.6,80.2,0,980.7,288,3.3,123
2020-07-14T23:00:00Z,2020-07-14T22:00:00Z,PT60M,24.4,0.11,-11,0,20.8,0,0,0,0,0,0,26.1,80.4,0,980.4,286,3.4,122
2020-07-15T00:00:00Z,2020-07-14T23:00:00Z,PT60M,24,0.11,-26,0,20.5,0,0,0,0,0,0,25.1,80.9,0,980.2,283,3.3,118
2020-07-15T01:00:00Z,2020-07-15T00:00:00Z,PT60M,23.8,0.11,-40,0,20,0,0,0,0,0,0,24.1,79.5,0,980.2,277,3.1,112
2020-07-15T02:00:00Z,2020-07-15T01:00:00Z,PT60M,23.6,0.11,-51,0,19,0,0,0,0,0,0,23.4,75.5,0,980.4,270,2.6,103
2020-07-15T03:00:00Z,2020-07-15T02:00:00Z,PT60M,23,0.11,-61,8.2,18.2,2,3,0,2,1,2,23.4,74.3,0,981,259,1.4,93
2020-07-15T04:00:00Z,2020-07-15T03:00:00Z,PT60M,24.3,0.11,-69,14.5,18.1,54,83,17,71,50,108,23.4,68.5,0,981.4,220,0.7,82
2020-07-15T05:00:00Z,2020-07-15T04:00:00Z,PT60M,27.2,0.11,-77,0.5,18.2,102,457,159,261,172,589,23,57.7,0,981.6,194,1,70
2020-07-15T06:00:00Z,2020-07-15T05:00:00Z,PT60M,29.6,0.11,-85,0,17.2,135,619,328,464,377,808,22.8,47.4,0,981.8,169,0.3,58
2020-07-15T07:00:00Z,2020-07-15T06:00:00Z,PT60M,31.5,0.11,-93,0,15.9,159,706,492,651,586,902,22.8,39,0,981.8,6,0.9,46
2020-07-15T08:00:00Z,2020-07-15T07:00:00Z,PT60M,32.9,0.11,-104,0,15.2,174,759,630,804,761,945,23.2,34.5,0,981.7,4,1.1,34
2020-07-15T09:00:00Z,2020-07-15T08:00:00Z,PT60M,34,0.11,-123,0,15.3,179,792,731,910,886,962,24.1,32.7,0,981.6,19,0.6,23
2020-07-15T10:00:00Z,2020-07-15T09:00:00Z,PT60M,34.6,0.11,-160,0,15.9,167,824,796,963,948,970,25.7,32.9,0,981.7,166,0.1,15
2020-07-15T11:00:00Z,2020-07-15T10:00:00Z,PT60M,34.8,0.11,147,0.2,16.3,166,818,785,951,935,965,27.7,33.4,0,981.8,236,0.7,16
2020-07-15T12:00:00Z,2020-07-15T11:00:00Z,PT60M,34.6,0.11,116,19,16.1,388,360,332,720,691,746,28.5,33.3,0,981.8,287,1.5,25
2020-07-15T13:00:00Z,2020-07-15T12:00:00Z,PT60M,34.2,0.11,101,17.3,15.6,358,351,268,626,584,724,27.8,32.9,0,981.6,305,3,37
2020-07-15T14:00:00Z,2020-07-15T13:00:00Z,PT60M,33.8,0.11,91,1.2,15.3,151,680,445,596,526,872,27.1,33.1,0,981.5,311,4.4,49
2020-07-15T15:00:00Z,2020-07-15T14:00:00Z,PT60M,32.8,0.11,83,0.4,15.1,117,614,293,410,318,785,26.8,34.6,0,981.5,312,5.3,62
2020-07-15T16:00:00Z,2020-07-15T15:00:00Z,PT60M,31.1,0.11,75,0,15,79,463,135,214,119,514,26.2,37.6,0,981.6,307,5.6,74
2020-07-15T17:00:00Z,2020-07-15T16:00:00Z,PT60M,28.8,0.11,67,22.6,15.6,27,118,18,45,22,62,24.7,44.7,0,981.9,299,5.2,85
2020-07-15T18:00:00Z,2020-07-15T17:00:00Z,PT60M,26.4,0.11,58,47.5,17.6,0,0,0,0,0,0,23.3,58.5,0,981.9,289,4.4,96
2020-07-15T19:00:00Z,2020-07-15T18:00:00Z,PT60M,25.3,0.11,48,0.4,18.9,0,0,0,0,0,0,22.3,67.8,0,981.9,281,4.2,106
2020-07-15T20:00:00Z,2020-07-15T19:00:00Z,PT60M,25.1,0.11,36,0,18.4,0,0,0,0,0,0,21.1,66.4,0,981.7,275,4.2,114
2020-07-15T21:00:00Z,2020-07-15T20:00:00Z,PT60M,24.9,0.11,22,0,17.7,0,0,0,0,0,0,20,64.3,0,981.5,272,4,120
2020-07-15T22:00:00Z,2020-07-15T21:00:00Z,PT60M,24.5,0.11,6,0.8,17.3,0,0,0,0,0,0,18.8,64.1,0,981.3,275,3.9,123
2020-07-15T23:00:00Z,2020-07-15T22:00:00Z,PT60M,24.1,0.11,-11,1.4,17,0,0,0,0,0,0,17.4,64.7,0,980.7,276,4,122
2020-07-16T00:00:00Z,2020-07-15T23:00:00Z,PT60M,23.7,0.11,-26,8.6,16.5,0,0,0,0,0,0,15.8,64,0,980.3,272,4.1,119
2020-07-16T01:00:00Z,2020-07-16T00:00:00Z,PT60M,23.3,0.11,-40,16.3,15.9,0,0,0,0,0,0,15,63.3,0,980.1,272,3.7,112
2020-07-16T02:00:00Z,2020-07-16T01:00:00Z,PT60M,22.7,0.11,-51,17.9,15.5,0,0,0,0,0,0,15,64.2,0,980.1,274,2.9,103
2020-07-16T03:00:00Z,2020-07-16T02:00:00Z,PT60M,22.2,0.11,-61,43.1,15.3,1,0,0,1,1,1,14.8,65.3,0,980.1,272,2.5,93
2020-07-16T04:00:00Z,2020-07-16T03:00:00Z,PT60M,23.8,0.11,-69,5.9,15.3,41,298,51,92,34,165,14.5,58.8,0,980,267,2.3,82
2020-07-16T05:00:00Z,2020-07-16T04:00:00Z,PT60M,26.8,0.11,-77,0,14.9,75,617,211,286,174,706,14.4,47.9,0,980.1,269,1.6,70
2020-07-16T06:00:00Z,2020-07-16T05:00:00Z,PT60M,28.9,0.11,-85,0,14.1,94,755,399,493,395,895,14.7,40.6,0,980.4,317,0.7,58
2020-07-16T07:00:00Z,2020-07-16T06:00:00Z,PT60M,30.2,0.11,-93,0,13.6,106,830,577,682,613,964,15.3,36.1,0,980.5,26,0.6,46
2020-07-16T08:00:00Z,2020-07-16T07:00:00Z,PT60M,31.5,0.11,-105,0,13.1,113,873,724,837,794,992,15.9,32.6,0,980.2,78,0.2,34
2020-07-16T09:00:00Z,2020-07-16T08:00:00Z,PT60M,32.8,0.11,-123,0,12.7,116,898,827,943,920,1000,16.6,29.7,0,979.8,159,0.5,23
2020-07-16T10:00:00Z,2020-07-16T09:00:00Z,PT60M,33.6,0.11,-160,0,12.5,112,915,883,995,982,1002,17.6,27.9,0,979.5,178,1.1,15
2020-07-16T11:00:00Z,2020-07-16T10:00:00Z,PT60M,34,0.11,148,0,12.3,111,911,874,985,970,1000,18.5,26.9,0,979.2,208,1.5,16
2020-07-16T12:00:00Z,2020-07-16T11:00:00Z,PT60M,34,0.11,117,0,12.1,114,891,803,916,889,996,18.1,26.6,0,978.8,232,1.9,26
2020-07-16T13:00:00Z,2020-07-16T12:00:00Z,PT60M,33.6,0.11,101,0,12.4,131,824,656,787,739,970,17.7,27.6,0,978.5,252,2.2,37
2020-07-16T14:00:00Z,2020-07-16T13:00:00Z,PT60M,32.7,0.11,91,0,13.8,122,762,497,619,545,922,18.7,31.8,0,978.4,278,3,49
2020-07-16T15:00:00Z,2020-07-16T14:00:00Z,PT60M,30.8,0.11,83,0,15.8,103,669,320,423,326,825,20,40.4,0,978.4,295,3.9,62
2020-07-16T16:00:00Z,2020-07-16T15:00:00Z,PT60M,28.9,0.11,75,0.9,17.5,77,485,142,218,121,532,20.4,50.1,0,978.5,300,4.2,74
2020-07-16T17:00:00Z,2020-07-16T16:00:00Z,PT60M,26.6,0.11,67,20.9,18.3,28,122,18,46,23,63,19.3,60.5,0,978.3,298,3.9,85
2020-07-16T18:00:00Z,2020-07-16T17:00:00Z,PT60M,24.1,0.11,58,46.2,18.9,0,0,0,0,0,0,17.1,72.9,0,978.3,285,2.8,96
2020-07-16T19:00:00Z,2020-07-16T18:00:00Z,PT60M,22.7,0.11,48,2.3,19,0,0,0,0,0,0,14.8,80,0,978.6,270,2.1,106
2020-07-16T20:00:00Z,2020-07-16T19:00:00Z,PT60M,21.8,0.11,36,1.3,18.6,0,0,0,0,0,0,13.1,81.8,0,978.5,275,2.2,114
2020-07-16T21:00:00Z,2020-07-16T20:00:00Z,PT60M,21.3,0.11,22,0.9,18.1,0,0,0,0,0,0,12.7,82.1,0,978.4,285,2.5,120
2020-07-16T22:00:00Z,2020-07-16T21:00:00Z,PT60M,20.9,0.11,6,1.4,17.8,0,0,0,0,0,0,12.7,82.4,0,978.2,288,2.7,123
2020-07-16T23:00:00Z,2020-07-16T22:00:00Z,PT60M,20.5,0.11,-11,2.1,17.5,0,0,0,0,0,0,12.5,83.1,0,977.8,281,2.4,123
2020-07-17T00:00:00Z,2020-07-16T23:00:00Z,PT60M,19.9,0.11,-26,3.4,16.8,0,0,0,0,0,0,12.1,82.6,0,977.5,275,1.9,119
2020-07-17T01:00:00Z,2020-07-17T00:00:00Z,PT60M,19.3,0.11,-40,10.3,16,0,0,0,0,0,0,12,81.4,0,977.3,271,1.6,112
2020-07-17T02:00:00Z,2020-07-17T01:00:00Z,PT60M,18.9,0.11,-51,6.7,15.4,0,0,0,0,0,0,12,80.5,0,977.3,256,1.5,103
2020-07-17T03:00:00Z,2020-07-17T02:00:00Z,PT60M,18.5,0.11,-61,28.9,15,1,5,0,2,1,1,12.1,80,0,977.3,227,1.2,93
2020-07-17T04:00:00Z,2020-07-17T03:00:00Z,PT60M,20.3,0.11,-69,0.9,15.1,41,305,51,92,34,162,12,71.7,0,977.4,199,1.3,82
2020-07-17T05:00:00Z,2020-07-17T04:00:00Z,PT60M,23.2,0.11,-77,0.5,15.4,78,612,209,286,175,706,11.7,61.3,0,977.5,160,1.4,70
2020-07-17T06:00:00Z,2020-07-17T05:00:00Z,PT60M,25.3,0.11,-85,11.8,15.2,183,479,257,440,371,702,12.3,53.5,0,977.8,123,2.1,58
2020-07-17T07:00:00Z,2020-07-17T06:00:00Z,PT60M,27.3,0.11,-94,0,14.2,105,839,582,686,618,972,13,44.6,0,978.1,115,2.7,46
2020-07-17T08:00:00Z,2020-07-17T07:00:00Z,PT60M,29.1,0.11,-105,0,12.8,112,882,730,842,800,1000,13.4,36.7,0,978.2,115,2.7,34
2020-07-17T09:00:00Z,2020-07-17T08:00:00Z,PT60M,30.6,0.11,-123,0,12.1,117,905,833,949,928,1007,14.1,32.1,0,978,116,2.4,23
2020-07-17T10:00:00Z,2020-07-17T09:00:00Z,PT60M,31.5,0.11,-161,0,12.4,120,909,878,998,986,1005,15.5,31.2,0,977.7,124,2.2,15
2020-07-17T11:00:00Z,2020-07-17T10:00:00Z,PT60M,31.9,0.11,148,0,13.4,120,904,866,985,972,1000,17.1,32.5,0,977.4,136,2.2,17
2020-07-17T12:00:00Z,2020-07-17T11:00:00Z,PT60M,31.7,0.11,117,0,14.8,118,883,795,913,888,993,18.6,36.2,0,977.2,139,1.7,26
2020-07-17T13:00:00Z,2020-07-17T12:00:00Z,PT60M,31.1,0.11,101,0.7,16,130,819,652,782,735,963,19.8,40.1,0,977,141,0.6,37
2020-07-17T14:00:00Z,2020-07-17T13:00:00Z,PT60M,30.4,0.11,91,12.7,16.7,233,465,313,547,495,731,20.4,43.6,0,977,327,0.5,49
2020-07-17T15:00:00Z,2020-07-17T14:00:00Z,PT60M,29.1,0.11,83,8.6,17.5,165,483,219,384,305,696,20.7,49.6,0,977.2,326,1.1,62
2020-07-17T16:00:00Z,2020-07-17T15:00:00Z,PT60M,27.5,0.11,75,0.7,18.1,73,508,148,220,120,546,20.7,56.5,0,977.4,310,1.4,74
2020-07-17T17:00:00Z,2020-07-17T16:00:00Z,PT60M,25.5,0.11,67,23.2,18.4,27,131,19,46,21,64,20.6,64.7,0,977.6,313,1.9,85
2020-07-17T18:00:00Z,2020-07-17T17:00:00Z,PT60M,23.6,0.11,58,48.7,18.8,0,0,0,0,0,0,21.2,74.7,0,978.1,320,2.3,96
2020-07-17T19:00:00Z,2020-07-17T18:00:00Z,PT60M,22.7,0.11,48,0.7,19.2,0,0,0,0,0,0,21.8,80.7,0,978.6,317,2.4,106
2020-07-17T20:00:00Z,2020-07-17T19:00:00Z,PT60M,22.2,0.11,36,0,19.2,0,0,0,0,0,0,21.7,83.2,0,978.9,305,2.1,114
2020-07-17T21:00:00Z,2020-07-17T20:00:00Z,PT60M,21.7,0.11,22,0,19.1,0,0,0,0,0,0,21.3,85.4,0,978.7,284,1.6,120
2020-07-17T22:00:00Z,2020-07-17T21:00:00Z,PT60M,21,0.11,6,0,18.9,0,0,0,0,0,0,20.9,87.6,0,978.2,253,1.1,123
2020-07-17T23:00:00Z,2020-07-17T22:00:00Z,PT60M,20.4,0.11,-11,1.5,18.5,0,0,0,0,0,0,20.6,88.9,0,978,213,0.7,123
2020-07-18T00:00:00Z,2020-07-17T23:00:00Z,PT60M,20,0.11,-26,0.3,18.3,0,0,0,0,0,0,20.7,89.9,0,978.2,176,0.4,119
2020-07-18T01:00:00Z,2020-07-18T00:00:00Z,PT60M,19.8,0.11,-40,29.3,18.2,0,0,0,0,0,0,21.1,90.7,0,978.4,135,0.3,112
2020-07-18T02:00:00Z,2020-07-18T01:00:00Z,PT60M,19.6,0.11,-51,24.3,18,0,0,0,0,0,0,21,90.9,0,978.5,153,0.4,104
2020-07-18T03:00:00Z,2020-07-18T02:00:00Z,PT60M,19.5,0.11,-61,32.2,18,1,4,0,2,1,1,20.4,91.2,0,978.6,172,0.6,93
2020-07-18T04:00:00Z,2020-07-18T03:00:00Z,PT60M,21.1,0.11,-69,0.3,18.6,40,290,48,88,33,152,19.7,85.4,0,978.6,175,1,82
2020-07-18T05:00:00Z,2020-07-18T04:00:00Z,PT60M,23.8,0.11,-77,0,19,79,581,197,276,170,676,19.6,74.6,0,978.8,163,1.4,71
2020-07-18T06:00:00Z,2020-07-18T05:00:00Z,PT60M,25.9,0.11,-85,0,18.6,102,717,377,479,388,868,20,64.2,0,979.1,150,1.6,58
2020-07-18T07:00:00Z,2020-07-18T06:00:00Z,PT60M,27.8,0.11,-94,0,17.9,118,792,548,667,601,941,20.4,54.8,0,979.3,137,1.7,46
2020-07-18T08:00:00Z,2020-07-18T07:00:00Z,PT60M,29.5,0.11,-105,0,17,130,834,690,820,780,972,20.9,47.1,0,979.3,122,1.7,34
2020-07-18T09:00:00Z,2020-07-18T08:00:00Z,PT60M,30.8,0.11,-123,0,16.2,138,857,789,926,906,982,21.3,41.4,0,979.2,113,1.7,23
2020-07-18T10:00:00Z,2020-07-18T09:00:00Z,PT60M,31.5,0.11,-161,0,16.3,140,868,837,977,966,983,22.2,40.1,0,979.1,109,1.4,15
2020-07-18T11:00:00Z,2020-07-18T10:00:00Z,PT60M,31.7,0.11,148,0,17,141,861,825,966,954,980,23.4,41.3,0,979.1,107,1,17
2020-07-18T12:00:00Z,2020-07-18T11:00:00Z,PT60M,31.6,0.11,117,0,17.5,142,838,754,896,872,972,24.1,42.9,0,979.2,112,1,26
2020-07-18T13:00:00Z,2020-07-18T12:00:00Z,PT60M,31.3,0.11,102,1.5,17.5,172,737,587,759,716,928,24,43.7,0,979,110,1.1,37
2020-07-18T14:00:00Z,2020-07-18T13:00:00Z,PT60M,30.8,0.11,91,5.2,17.4,195,587,377,572,509,821,23.4,44.6,0,978.9,104,1,49
2020-07-18T15:00:00Z,2020-07-18T14:00:00Z,PT60M,29.8,0.11,83,0,17.6,115,622,297,412,322,793,23.2,47.9,0,979.2,80,0.2,62
2020-07-18T16:00:00Z,2020-07-18T15:00:00Z,PT60M,28.2,0.11,75,0.9,18,83,429,125,209,122,492,23.1,53.9,0,979.4,301,1.2,74
2020-07-18T17:00:00Z,2020-07-18T16:00:00Z,PT60M,25.9,0.11,67,24.6,18.5,27,99,14,41,22,55,22.8,64.1,0,979.6,299,2.1,85
2020-07-18T18:00:00Z,2020-07-18T17:00:00Z,PT60M,23.7,0.11,59,49.5,19,0,0,0,0,0,0,22.7,74.8,0,979.9,295,1.8,96
2020-07-18T19:00:00Z,2020-07-18T18:00:00Z,PT60M,22.6,0.11,48,0.4,19.1,0,0,0,0,0,0,22.5,80.6,0,980.2,288,1.2,106
2020-07-18T20:00:00Z,2020-07-18T19:00:00Z,PT60M,22,0.11,36,0.2,19,0,0,0,0,0,0,22.1,83.1,0,980.5,275,0.9,114
2020-07-18T21:00:00Z,2020-07-18T20:00:00Z,PT60M,21.6,0.11,22,0.8,18.9,0,0,0,0,0,0,21.7,84.7,0,980.8,265,0.9,120
2020-07-18T22:00:00Z,2020-07-18T21:00:00Z,PT60M,21.2,0.11,6,0.8,18.7,0,0,0,0,0,0,21.5,85.2,0,980.7,271,0.7,123
2020-07-18T23:00:00Z,2020-07-18T22:00:00Z,PT60M,20.9,0.11,-11,2.2,18.4,0,0,0,0,0,0,21.5,85.6,0,980.4,288,0.4,123
2020-07-19T00:00:00Z,2020-07-18T23:00:00Z,PT60M,20.6,0.11,-26,10.9,18.1,0,0,0,0,0,0,21.4,85.6,0,980.4,6,0.1,119
2020-07-19T01:00:00Z,2020-07-19T00:00:00Z,PT60M,20.2,0.11,-40,1.8,17.8,0,0,0,0,0,0,21.2,86.1,0,980.6,79,0.1,112
2020-07-19T02:00:00Z,2020-07-19T01:00:00Z,PT60M,20,0.11,-51,13.7,17.7,0,0,0,0,0,0,21,86.8,0,980.7,230,0,104
2020-07-19T03:00:00Z,2020-07-19T02:00:00Z,PT60M,19.9,0.11,-61,9.7,17.6,1,3,0,1,1,1,20.8,86.4,0,980.7,294,0.3,93
2020-07-19T04:00:00Z,2020-07-19T03:00:00Z,PT60M,21.9,0.11,-70,0,17.9,41,259,43,84,35,143,20.2,78.2,0,980.5,300,0.4,82
2020-07-19T05:00:00Z,2020-07-19T04:00:00Z,PT60M,24.7,0.11,-78,0,18.2,84,552,187,270,170,655,19.9,67,0,980.6,100,0.1,71
2020-07-19T06:00:00Z,2020-07-19T05:00:00Z,PT60M,26.8,0.11,-85,0,17.8,109,698,366,475,386,858,19.7,58,0,981.1,100,1,59
2020-07-19T07:00:00Z,2020-07-19T06:00:00Z,PT60M,28.6,0.11,-94,0,17.3,126,779,538,664,601,937,19.8,50.4,0,981.2,99,1.6,46
2020-07-19T08:00:00Z,2020-07-19T07:00:00Z,PT60M,30.2,0.11,-105,0,16.9,137,826,682,819,781,971,19.9,44.8,0,981.1,106,2,34
2020-07-19T09:00:00Z,2020-07-19T08:00:00Z,PT60M,31.6,0.11,-124,0,16.4,142,854,785,927,909,984,20,40.1,0,981.1,109,2.4,23
2020-07-19T10:00:00Z,2020-07-19T09:00:00Z,PT60M,32.7,0.11,-161,0,16,144,868,836,980,971,987,20,36.6,0,980.8,109,2.5,15
2020-07-19T11:00:00Z,2020-07-19T10:00:00Z,PT60M,33.1,0.11,149,0,15.7,142,868,830,972,961,986,20.5,35.1,0,980.6,112,2.1,17
